day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;932000;SILVER;2034;24;;;;;2038;24;;;;;2036.0;0.0
0;932100;SILVER;2034;22;;;;;2038;22;;;;;2036.0;0.0
0;932100;GOLD;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;932100;BRONZE;1882;22;;;;;1885;22;;;;;1883.5;0.0
0;932200;BRONZE;1883;24;;;;;1886;24;;;;;1884.5;0.0
0;932200;SILVER;2034;24;;;;;2038;24;;;;;2036.0;0.0
0;932200;GOLD;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
0;932300;BRONZE;1882;26;;;;;1886;26;;;;;1884.0;0.0
0;932300;SILVER;2034;26;;;;;2038;26;;;;;2036.0;0.0
0;932300;GOLD;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;932400;GOLD;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;932400;BRONZE;1884;30;;;;;1887;30;;;;;1885.5;0.0
0;932400;SILVER;2034;30;;;;;2038;30;;;;;2036.0;0.0
0;932500;SILVER;2035;28;;;;;2038;28;;;;;2036.5;0.0
0;932500;GOLD;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;932500;BRONZE;1884;28;;;;;1887;28;;;;;1885.5;0.0
0;932600;GOLD;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;0.0
0;932600;BRONZE;1882;29;;;;;1884;8;1885;2;1886;27;1883.0;0.0
0;932600;SILVER;2035;29;;;;;2037;8;2038;29;;;2036.0;0.0
0;932700;BRONZE;1883;25;;;;;1886;23;;;;;1884.5;0.0
0;932700;SILVER;2035;25;;;;;2038;23;;;;;2036.5;0.0
0;932700;GOLD;9995;23;;;;;10002;10;10005;23;;;9998.5;0.0
0;932800;BRONZE;1884;6;1883;26;;;1887;27;;;;;1885.5;0.0
0;932800;GOLD;9998;2;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
0;932800;SILVER;2035;32;;;;;2038;27;;;;;2036.5;0.0
0;932900;BRONZE;1882;21;;;;;1885;21;;;;;1883.5;0.0
0;932900;SILVER;2035;21;;;;;2038;21;;;;;2036.5;0.0
0;932900;GOLD;9998;4;9995;21;;;10005;21;;;;;10001.5;0.0
0;933000;GOLD;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;0.0
0;933000;SILVER;2035;23;;;;;2038;23;;;;;2036.5;0.0
0;933000;BRONZE;1882;23;;;;;1885;23;;;;;1883.5;0.0
0;933100;BRONZE;1883;24;;;;;1886;24;;;;;1884.5;0.0
0;933100;SILVER;2035;24;;;;;2038;24;;;;;2036.5;0.0
0;933100;GOLD;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;933200;BRONZE;1882;28;;;;;1883;3;1884;3;1885;1;1882.5;0.0
0;933200;GOLD;9996;1;9995;27;;;9998;1;10000;3;10004;1;9997.0;0.0
0;933200;SILVER;2035;28;;;;;2036;3;2037;3;2038;28;2035.5;0.0
0;933300;BRONZE;1883;24;;;;;1884;2;1886;24;;;1883.5;0.0
0;933300;SILVER;2035;24;;;;;2036;2;2038;24;;;2035.5;0.0
0;933300;GOLD;10002;2;9998;1;9995;24;10005;24;;;;;10003.5;0.0
0;933400;GOLD;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;933400;SILVER;2036;4;2035;31;;;2037;7;2038;31;;;2036.5;0.0
0;933400;BRONZE;1885;4;1884;31;;;1886;7;1887;31;;;1885.5;0.0
0;933500;BRONZE;1883;28;;;;;1886;24;;;;;1884.5;0.0
0;933500;SILVER;2035;28;;;;;2038;24;;;;;2036.5;0.0
0;933500;GOLD;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;933600;BRONZE;1881;29;;;;;1883;7;1885;29;;;1882.0;0.0
0;933600;GOLD;9998;1;9995;29;;;10005;29;;;;;10001.5;0.0
0;933600;SILVER;2035;29;;;;;2037;7;2038;29;;;2036.0;0.0
0;933700;BRONZE;1880;21;;;;;1883;21;;;;;1881.5;0.0
0;933700;SILVER;2035;21;;;;;2038;21;;;;;2036.5;0.0
0;933700;GOLD;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
0;933800;GOLD;9996;1;9995;28;;;10002;1;10004;1;10005;28;9999.0;0.0
0;933800;SILVER;2035;30;;;;;2038;29;;;;;2036.5;0.0
0;933800;BRONZE;1881;30;;;;;1884;29;;;;;1882.5;0.0
0;933900;BRONZE;1880;29;;;;;1883;29;;;;;1881.5;0.0
0;933900;SILVER;2035;29;;;;;2038;29;;;;;2036.5;0.0
0;933900;GOLD;9998;3;9996;1;9995;28;10004;1;10005;28;;;10001.0;0.0
0;934000;BRONZE;1878;30;;;;;1880;3;1882;30;;;1879.0;0.0
0;934000;GOLD;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;934000;SILVER;2035;30;;;;;2037;3;2039;30;;;2036.0;0.0
0;934100;BRONZE;1878;25;;;;;1880;2;1881;25;;;1879.0;0.0
0;934100;SILVER;2035;25;;;;;2037;2;2038;25;;;2036.0;0.0
0;934100;GOLD;10002;1;9995;25;;;10005;25;;;;;10003.5;0.0
0;934200;GOLD;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;934200;SILVER;2035;24;;;;;2038;24;;;;;2036.5;0.0
0;934200;BRONZE;1877;24;;;;;1880;24;;;;;1878.5;0.0
0;934300;BRONZE;1876;23;;;;;1878;8;1879;2;1880;21;1877.0;0.0
0;934300;SILVER;2035;23;;;;;2037;8;2038;23;;;2036.0;0.0
0;934300;GOLD;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;0.0
0;934400;BRONZE;1876;28;;;;;1878;5;1879;28;;;1877.0;0.0
0;934400;GOLD;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;0.0
0;934400;SILVER;2035;28;;;;;2037;5;2038;28;;;2036.0;0.0
0;934500;BRONZE;1875;2;1874;27;;;1878;29;;;;;1876.5;0.0
0;934500;SILVER;2035;2;2034;27;;;2038;29;;;;;2036.5;0.0
0;934500;GOLD;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;0.0
0;934600;GOLD;9996;2;9995;20;;;9998;2;10000;6;10004;2;9997.0;0.0
0;934600;SILVER;2035;25;;;;;2036;6;2038;22;;;2035.5;0.0
0;934600;BRONZE;1872;5;1871;20;;;1873;6;1875;22;;;1872.5;0.0
0;934700;BRONZE;1871;25;;;;;1874;26;;;;;1872.5;0.0
0;934700;SILVER;2034;25;;;;;2038;26;;;;;2036.0;0.0
0;934700;GOLD;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
0;934800;BRONZE;1870;27;;;;;1871;1;1873;2;1874;25;1870.5;0.0
0;934800;GOLD;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
0;934800;SILVER;2035;26;;;;;2038;27;;;;;2036.5;0.0
0;934900;BRONZE;1871;27;;;;;1874;27;;;;;1872.5;0.0
0;934900;SILVER;2034;27;;;;;2038;27;;;;;2036.0;0.0
0;934900;GOLD;9998;9;9995;27;;;10005;27;;;;;10001.5;0.0
0;935000;GOLD;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;935000;SILVER;2034;24;;;;;2038;24;;;;;2036.0;0.0
0;935000;BRONZE;1870;24;;;;;1873;24;;;;;1871.5;0.0
0;935100;SILVER;2034;27;;;;;2036;1;2038;27;;;2035.0;0.0
0;935100;BRONZE;1870;27;;;;;1871;1;1873;27;;;1870.5;0.0
0;935100;GOLD;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;935200;SILVER;2034;20;;;;;2035;1;2038;20;;;2034.5;0.0
0;935200;BRONZE;1869;19;;;;;1872;20;;;;;1870.5;0.0
0;935200;GOLD;9995;20;;;;;9998;1;10002;7;10005;20;9996.5;0.0
0;935300;BRONZE;1869;22;;;;;1872;22;;;;;1870.5;0.0
0;935300;GOLD;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;935300;SILVER;2034;22;;;;;2038;22;;;;;2036.0;0.0
0;935400;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;935400;SILVER;2034;28;;;;;2038;28;;;;;2036.0;0.0
0;935400;BRONZE;1868;28;;;;;1871;28;;;;;1869.5;0.0
0;935500;SILVER;2035;1;2034;29;;;2038;30;;;;;2036.5;0.0
0;935500;BRONZE;1867;30;;;;;1870;30;;;;;1868.5;0.0
0;935500;GOLD;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;935600;SILVER;2035;6;2034;27;;;2038;27;;;;;2036.5;0.0
0;935600;BRONZE;1865;33;;;;;1868;27;;;;;1866.5;0.0
0;935600;GOLD;9998;2;9995;27;;;10005;27;;;;;10001.5;0.0
0;935700;BRONZE;1866;4;1865;29;;;1868;29;;;;;1867.0;0.0
0;935700;GOLD;10000;4;9996;2;9995;27;10004;2;10005;27;;;10002.0;0.0
0;935700;SILVER;2036;4;2035;2;2034;27;2038;29;;;;;2037.0;0.0
0;935800;GOLD;9998;5;9995;26;;;10005;26;;;;;10001.5;0.0
0;935800;SILVER;2034;26;;;;;2036;3;2038;26;;;2035.0;0.0
0;935800;BRONZE;1864;26;;;;;1866;3;1867;26;;;1865.0;0.0
0;935900;SILVER;2034;28;;;;;2036;1;2038;28;;;2035.0;0.0
0;935900;BRONZE;1864;28;;;;;1866;1;1868;28;;;1865.0;0.0
0;935900;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;936000;SILVER;2034;31;;;;;2035;4;2038;31;;;2034.5;0.0
0;936000;BRONZE;1864;27;;;;;1867;31;;;;;1865.5;0.0
0;936000;GOLD;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;0.0
0;936100;BRONZE;1863;23;;;;;1866;23;;;;;1864.5;0.0
0;936100;GOLD;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;936100;SILVER;2034;23;;;;;2038;23;;;;;2036.0;0.0
0;936200;GOLD;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;936200;SILVER;2034;30;;;;;2038;30;;;;;2036.0;0.0
0;936200;BRONZE;1862;30;;;;;1865;30;;;;;1863.5;0.0
0;936300;SILVER;2034;28;;;;;2038;28;;;;;2036.0;0.0
0;936300;BRONZE;1862;28;;;;;1865;28;;;;;1863.5;0.0
0;936300;GOLD;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;0.0
0;936400;SILVER;2034;25;;;;;2038;25;;;;;2036.0;0.0
0;936400;BRONZE;1864;25;;;;;1867;25;;;;;1865.5;0.0
0;936400;GOLD;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;936500;BRONZE;1867;1;1865;27;;;1868;27;;;;;1867.5;0.0
0;936500;GOLD;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;936500;SILVER;2036;1;2034;27;;;2038;27;;;;;2037.0;0.0
0;936600;GOLD;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;936600;SILVER;2034;25;;;;;2036;7;2038;25;;;2035.0;0.0
0;936600;BRONZE;1866;25;;;;;1868;7;1869;25;;;1867.0;0.0
0;936700;SILVER;2034;22;;;;;2038;22;;;;;2036.0;0.0
0;936700;BRONZE;1867;22;;;;;1870;22;;;;;1868.5;0.0
0;936700;GOLD;9996;1;9995;21;;;9998;1;10002;10;10004;1;9997.0;0.0
0;936800;SILVER;2035;7;2034;23;;;2038;23;;;;;2036.5;0.0
0;936800;BRONZE;1869;7;1868;23;;;1871;23;;;;;1870.0;0.0
0;936800;GOLD;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;936900;GOLD;9996;2;9995;23;;;9998;2;10004;2;10005;23;9997.0;0.0
0;936900;BRONZE;1867;25;;;;;1870;25;;;;;1868.5;0.0
0;936900;SILVER;2035;2;2034;23;;;2038;25;;;;;2036.5;0.0
0;937000;GOLD;9995;25;;;;;10002;4;10005;25;;;9998.5;0.0
0;937000;SILVER;2037;1;2034;25;;;2038;25;;;;;2037.5;0.0
0;937000;BRONZE;1869;1;1867;25;;;1871;25;;;;;1870.0;0.0
0;937100;SILVER;2034;30;;;;;2038;30;;;;;2036.0;0.0
0;937100;GOLD;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;937100;BRONZE;1869;30;;;;;1872;30;;;;;1870.5;0.0
0;937200;BRONZE;1867;25;;;;;1870;25;;;;;1868.5;0.0
0;937200;SILVER;2034;25;;;;;2038;25;;;;;2036.0;0.0
0;937200;GOLD;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;937300;GOLD;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;937300;BRONZE;1868;30;;;;;1869;3;1872;30;;;1868.5;0.0
0;937300;SILVER;2034;30;;;;;2035;3;2038;30;;;2034.5;0.0
0;937400;GOLD;9998;5;9995;28;;;10005;28;;;;;10001.5;0.0
0;937400;BRONZE;1869;10;1867;28;;;1870;28;;;;;1869.5;0.0
0;937400;SILVER;2036;10;2034;28;;;2038;28;;;;;2037.0;0.0
0;937500;SILVER;2034;26;;;;;2038;26;;;;;2036.0;0.0
0;937500;GOLD;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
0;937500;BRONZE;1867;26;;;;;1871;26;;;;;1869.0;0.0
0;937600;BRONZE;1868;26;;;;;1870;8;1871;26;;;1869.0;0.0
0;937600;SILVER;2034;26;;;;;2036;8;2038;26;;;2035.0;0.0
0;937600;GOLD;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
0;937700;GOLD;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;0.0
0;937700;BRONZE;1869;25;;;;;1872;22;;;;;1870.5;0.0
0;937700;SILVER;2035;3;2034;22;;;2038;22;;;;;2036.5;0.0
0;937800;GOLD;10002;4;9996;2;9995;26;10004;2;10005;26;;;10003.0;0.0
0;937800;BRONZE;1868;28;;;;;1870;7;1871;28;;;1869.0;0.0
0;937800;SILVER;2034;28;;;;;2036;7;2038;28;;;2035.0;0.0
0;937900;SILVER;2034;27;;;;;2038;27;;;;;2036.0;0.0
0;937900;GOLD;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;937900;BRONZE;1868;27;;;;;1871;27;;;;;1869.5;0.0
0;938000;BRONZE;1867;25;;;;;1870;1;1871;24;;;1868.5;0.0
0;938000;SILVER;2034;25;;;;;2038;25;;;;;2036.0;0.0
0;938000;GOLD;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
0;938100;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;938100;BRONZE;1868;28;;;;;1871;28;;;;;1869.5;0.0
0;938100;SILVER;2035;28;;;;;2038;28;;;;;2036.5;0.0
0;938200;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;938200;BRONZE;1867;28;;;;;1870;28;;;;;1868.5;0.0
0;938200;SILVER;2035;28;;;;;2038;28;;;;;2036.5;0.0
0;938300;SILVER;2035;1;2034;21;;;2037;6;2038;22;;;2036.0;0.0
0;938300;GOLD;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;938300;BRONZE;1868;22;;;;;1870;6;1871;22;;;1869.0;0.0
0;938400;BRONZE;1869;21;;;;;1872;22;;;;;1870.5;0.0
0;938400;SILVER;2035;21;;;;;2038;22;;;;;2036.5;0.0
0;938400;GOLD;9995;22;;;;;10002;9;10005;22;;;9998.5;0.0
0;938500;GOLD;10002;1;9998;8;9996;1;10004;1;10005;20;;;10003.0;0.0
0;938500;BRONZE;1869;21;;;;;1872;21;;;;;1870.5;0.0
0;938500;SILVER;2035;21;;;;;2038;21;;;;;2036.5;0.0
0;938600;GOLD;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
0;938600;BRONZE;1867;21;;;;;1870;21;;;;;1868.5;0.0
0;938600;SILVER;2035;21;;;;;2038;21;;;;;2036.5;0.0
0;938700;SILVER;2035;22;;;;;2037;4;2038;22;;;2036.0;0.0
0;938700;GOLD;9998;5;9995;22;;;10005;22;;;;;10001.5;0.0
0;938700;BRONZE;1868;22;;;;;1870;4;1871;22;;;1869.0;0.0
0;938800;BRONZE;1869;6;1868;1;1867;23;1871;24;;;;;1870.0;0.0
0;938800;SILVER;2036;6;2035;24;;;2038;24;;;;;2037.0;0.0
0;938800;GOLD;10000;6;9996;1;9995;23;10004;1;10005;23;;;10002.0;0.0
0;938900;GOLD;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
0;938900;BRONZE;1868;26;;;;;1870;3;1871;26;;;1869.0;0.0
0;938900;SILVER;2035;26;;;;;2037;3;2038;26;;;2036.0;0.0
0;939000;GOLD;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;939000;BRONZE;1866;1;1865;30;;;1867;4;1869;31;;;1866.5;0.0
0;939000;SILVER;2035;31;;;;;2037;4;2038;31;;;2036.0;0.0
0;939100;SILVER;2035;30;;;;;2038;30;;;;;2036.5;0.0
0;939100;GOLD;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;0.0
0;939100;BRONZE;1867;30;;;;;1870;30;;;;;1868.5;0.0
0;939200;BRONZE;1868;8;1867;24;;;1871;25;;;;;1869.5;0.0
0;939200;SILVER;2035;32;;;;;2038;25;;;;;2036.5;0.0
0;939200;GOLD;9996;1;9995;24;;;10002;9;10004;1;10005;24;9999.0;0.0
0;939300;GOLD;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;939300;BRONZE;1867;26;;;;;1870;26;;;;;1868.5;0.0
0;939300;SILVER;2035;26;;;;;2038;26;;;;;2036.5;0.0
0;939400;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;939400;BRONZE;1865;28;;;;;1867;7;1868;28;;;1866.0;0.0
0;939400;SILVER;2035;28;;;;;2037;7;2038;28;;;2036.0;0.0
0;939500;SILVER;2035;31;;;;;2037;2;2038;31;;;2036.0;0.0
0;939500;GOLD;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
0;939500;BRONZE;1865;31;;;;;1867;2;1868;31;;;1866.0;0.0
0;939600;BRONZE;1864;31;;;;;1867;31;;;;;1865.5;0.0
0;939600;SILVER;2035;31;;;;;2038;31;;;;;2036.5;0.0
0;939600;GOLD;10002;1;9998;7;9996;2;10004;2;10005;29;;;10003.0;0.0
0;939700;GOLD;10002;0;9996;1;9995;27;10004;1;10005;27;;;10003.0;0.0
0;939700;BRONZE;1863;28;;;;;1866;28;;;;;1864.5;0.0
0;939700;SILVER;2035;28;;;;;2038;28;;;;;2036.5;0.0
0;939800;GOLD;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;939800;BRONZE;1862;27;;;;;1864;2;1865;27;;;1863.0;0.0
0;939800;SILVER;2035;27;;;;;2037;2;2038;27;;;2036.0;0.0
0;939900;SILVER;2037;1;2035;30;;;2038;29;;;;;2037.5;0.0
0;939900;GOLD;9995;29;;;;;10002;6;10005;29;;;9998.5;0.0
0;939900;BRONZE;1866;1;1865;1;1864;29;1868;29;;;;;1867.0;0.0
0;940000;BRONZE;1864;25;;;;;1867;26;;;;;1865.5;0.0
0;940000;SILVER;2034;26;;;;;2035;1;2038;26;;;2034.5;0.0
0;940000;GOLD;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;940100;GOLD;10002;5;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
0;940100;BRONZE;1864;26;;;;;1866;4;1867;26;;;1865.0;0.0
0;940100;SILVER;2034;26;;;;;2036;4;2038;26;;;2035.0;0.0
0;940200;GOLD;10002;12;9996;2;9995;22;10004;2;10005;22;;;10003.0;0.0
0;940200;BRONZE;1864;24;;;;;1867;24;;;;;1865.5;0.0
0;940200;SILVER;2035;24;;;;;2038;24;;;;;2036.5;0.0
0;940300;SILVER;2034;29;;;;;2038;29;;;;;2036.0;0.0
0;940300;GOLD;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
0;940300;BRONZE;1863;29;;;;;1866;29;;;;;1864.5;0.0
0;940400;BRONZE;1861;28;;;;;1864;28;;;;;1862.5;0.0
0;940400;SILVER;2035;28;;;;;2038;28;;;;;2036.5;0.0
0;940400;GOLD;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;940500;GOLD;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;0.0
0;940500;BRONZE;1865;1;1863;29;;;1866;25;;;;;1865.5;0.0
0;940500;SILVER;2037;1;2035;6;2034;23;2038;25;;;;;2037.5;0.0
0;940600;GOLD;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;0.0
0;940600;BRONZE;1863;32;;;;;1866;27;;;;;1864.5;0.0
0;940600;SILVER;2035;6;2034;26;;;2038;27;;;;;2036.5;0.0
0;940700;SILVER;2034;21;;;;;2038;21;;;;;2036.0;0.0
0;940700;GOLD;10002;5;9998;3;9995;21;10005;21;;;;;10003.5;0.0
0;940700;BRONZE;1862;21;;;;;1865;21;;;;;1863.5;0.0
0;940800;BRONZE;1859;23;;;;;1862;23;;;;;1860.5;0.0
0;940800;SILVER;2034;23;;;;;2038;23;;;;;2036.0;0.0
0;940800;GOLD;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;0.0
0;940900;GOLD;9996;1;9995;20;;;10002;3;10004;1;10005;20;9999.0;0.0
0;940900;BRONZE;1859;21;;;;;1862;21;;;;;1860.5;0.0
0;940900;SILVER;2034;21;;;;;2038;21;;;;;2036.0;0.0
0;941000;GOLD;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
0;941000;BRONZE;1859;28;;;;;1862;28;;;;;1860.5;0.0
0;941000;SILVER;2034;28;;;;;2038;28;;;;;2036.0;0.0
0;941100;SILVER;2034;29;;;;;2038;29;;;;;2036.0;0.0
0;941100;GOLD;9996;1;9995;28;;;9998;4;10002;5;10004;1;9997.0;0.0
0;941100;BRONZE;1859;29;;;;;1862;29;;;;;1860.5;0.0
0;941200;GOLD;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;941200;BRONZE;1859;30;;;;;1862;30;;;;;1860.5;0.0
0;941200;SILVER;2034;30;;;;;2038;30;;;;;2036.0;0.0
0;941300;BRONZE;1860;26;;;;;1861;2;1863;23;;;1860.5;0.0
0;941300;SILVER;2035;1;2034;23;;;2037;1;2038;22;;;2036.0;0.0
0;941300;GOLD;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;0.0
0;941400;GOLD;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;941400;BRONZE;1860;28;;;;;1863;1;1864;27;;;1861.5;0.0
0;941400;SILVER;2034;28;;;;;2038;28;;;;;2036.0;0.0
0;941500;SILVER;2036;1;2034;22;;;2038;22;;;;;2037.0;0.0
0;941500;GOLD;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;941500;BRONZE;1862;1;1860;22;;;1863;22;;;;;1862.5;0.0
0;941600;GOLD;9996;2;9995;30;;;10002;10;10004;2;10005;30;9999.0;0.0
0;941600;BRONZE;1859;32;;;;;1862;32;;;;;1860.5;0.0
0;941600;SILVER;2034;32;;;;;2038;32;;;;;2036.0;0.0
0;941700;BRONZE;1861;19;;;;;1864;28;;;;;1862.5;0.0
0;941700;SILVER;2034;19;;;;;2037;1;2038;27;;;2035.5;0.0
0;941700;GOLD;9996;1;9995;27;;;10002;8;10004;1;10005;27;9999.0;0.0
0;941800;BRONZE;1861;22;;;;;1864;22;;;;;1862.5;0.0
0;941800;GOLD;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;941800;SILVER;2034;22;;;;;2037;2;2038;20;;;2035.5;0.0
0;941900;BRONZE;1860;25;;;;;1864;25;;;;;1862.0;0.0
0;941900;SILVER;2034;25;;;;;2037;25;;;;;2035.5;0.0
0;941900;GOLD;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;942000;GOLD;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
0;942000;SILVER;2034;30;;;;;2037;2;2038;28;;;2035.5;0.0
0;942000;BRONZE;1861;2;1860;28;;;1864;30;;;;;1862.5;0.0
0;942100;BRONZE;1863;1;1862;25;;;1864;3;1866;26;;;1863.5;0.0
0;942100;SILVER;2034;26;;;;;2036;3;2037;1;2038;25;2035.0;0.0
0;942100;GOLD;9996;1;9995;25;;;9998;12;10004;1;10005;25;9997.0;0.0
0;942200;BRONZE;1864;31;;;;;1867;25;;;;;1865.5;0.0
0;942200;GOLD;9998;3;9995;25;;;10005;25;;;;;10001.5;0.0
0;942200;SILVER;2034;31;;;;;2038;25;;;;;2036.0;0.0
0;942300;BRONZE;1864;30;;;;;1867;30;;;;;1865.5;0.0
0;942300;SILVER;2034;30;;;;;2037;30;;;;;2035.5;0.0
0;942300;GOLD;9998;3;9995;30;;;10005;30;;;;;10001.5;0.0
0;942400;GOLD;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;942400;SILVER;2034;23;;;;;2036;7;2037;23;;;2035.0;0.0
0;942400;BRONZE;1864;23;;;;;1866;7;1867;23;;;1865.0;0.0
0;942500;BRONZE;1864;20;;;;;1868;20;;;;;1866.0;0.0
0;942500;SILVER;2034;20;;;;;2037;20;;;;;2035.5;0.0
0;942500;GOLD;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;942600;BRONZE;1865;29;;;;;1868;29;;;;;1866.5;0.0
0;942600;GOLD;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
0;942600;SILVER;2034;29;;;;;2037;29;;;;;2035.5;0.0
0;942700;BRONZE;1865;22;;;;;1868;22;;;;;1866.5;0.0
0;942700;SILVER;2034;22;;;;;2037;22;;;;;2035.5;0.0
0;942700;GOLD;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
0;942800;GOLD;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;942800;SILVER;2034;30;;;;;2036;1;2037;30;;;2035.0;0.0
0;942800;BRONZE;1864;30;;;;;1866;1;1868;30;;;1865.0;0.0
0;942900;BRONZE;1864;25;;;;;1867;25;;;;;1865.5;0.0
0;942900;SILVER;2034;25;;;;;2037;25;;;;;2035.5;0.0
0;942900;GOLD;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;0.0
0;943000;BRONZE;1864;36;;;;;1867;29;;;;;1865.5;0.0
0;943000;GOLD;9996;1;9995;28;;;9998;5;10004;1;10005;28;9997.0;0.0
0;943000;SILVER;2034;36;;;;;2037;29;;;;;2035.5;0.0
0;943100;BRONZE;1864;28;;;;;1867;2;1868;26;;;1865.5;0.0
0;943100;SILVER;2034;28;;;;;2037;28;;;;;2035.5;0.0
0;943100;GOLD;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;943200;GOLD;9998;1;9996;1;9995;28;10004;1;10005;28;;;10001.0;0.0
0;943200;SILVER;2034;29;;;;;2037;29;;;;;2035.5;0.0
0;943200;BRONZE;1865;29;;;;;1868;29;;;;;1866.5;0.0
0;943300;BRONZE;1864;25;;;;;1868;25;;;;;1866.0;0.0
0;943300;SILVER;2034;25;;;;;2037;25;;;;;2035.5;0.0
0;943300;GOLD;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;943400;BRONZE;1866;2;1865;1;1864;20;1867;20;;;;;1866.5;0.0
0;943400;GOLD;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;943400;SILVER;2036;2;2034;21;;;2037;20;;;;;2036.5;0.0
0;943500;BRONZE;1865;28;;;;;1868;28;;;;;1866.5;0.0
0;943500;SILVER;2034;28;;;;;2037;28;;;;;2035.5;0.0
0;943500;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
